package	version	interface	namespace	command	target	source_url
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume backup record export	openstackclient.volume.v2.backup_record:ExportBackupRecord	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume backup record import	openstackclient.volume.v2.backup_record:ImportBackupRecord	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume backup restore	openstackclient.volume.v3.volume_backup:RestoreVolumeBackup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume backup set	openstackclient.volume.v3.volume_backup:SetVolumeBackup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume backup show	openstackclient.volume.v3.volume_backup:ShowVolumeBackup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume backup unset	openstackclient.volume.v3.volume_backup:UnsetVolumeBackup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume create	openstackclient.volume.v3.volume:CreateVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume delete	openstackclient.volume.v3.volume:DeleteVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group create	openstackclient.volume.v3.volume_group:CreateVolumeGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group delete	openstackclient.volume.v3.volume_group:DeleteVolumeGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group failover	openstackclient.volume.v3.volume_group:FailoverVolumeGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group list	openstackclient.volume.v3.volume_group:ListVolumeGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group set	openstackclient.volume.v3.volume_group:SetVolumeGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group show	openstackclient.volume.v3.volume_group:ShowVolumeGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group snapshot create	openstackclient.volume.v3.volume_group_snapshot:CreateVolumeGroupSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group snapshot delete	openstackclient.volume.v3.volume_group_snapshot:DeleteVolumeGroupSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group snapshot list	openstackclient.volume.v3.volume_group_snapshot:ListVolumeGroupSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group snapshot show	openstackclient.volume.v3.volume_group_snapshot:ShowVolumeGroupSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group type create	openstackclient.volume.v3.volume_group_type:CreateVolumeGroupType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group type delete	openstackclient.volume.v3.volume_group_type:DeleteVolumeGroupType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group type list	openstackclient.volume.v3.volume_group_type:ListVolumeGroupType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group type set	openstackclient.volume.v3.volume_group_type:SetVolumeGroupType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume group type show	openstackclient.volume.v3.volume_group_type:ShowVolumeGroupType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume host set	openstackclient.volume.v2.volume_host:SetVolumeHost	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume list	openstackclient.volume.v3.volume:ListVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume message delete	openstackclient.volume.v3.volume_message:DeleteMessage	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume message list	openstackclient.volume.v3.volume_message:ListMessages	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume message show	openstackclient.volume.v3.volume_message:ShowMessage	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume migrate	openstackclient.volume.v3.volume:MigrateVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos associate	openstackclient.volume.v2.qos_specs:AssociateQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos create	openstackclient.volume.v2.qos_specs:CreateQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos delete	openstackclient.volume.v2.qos_specs:DeleteQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos disassociate	openstackclient.volume.v2.qos_specs:DisassociateQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos list	openstackclient.volume.v2.qos_specs:ListQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos set	openstackclient.volume.v2.qos_specs:SetQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos show	openstackclient.volume.v2.qos_specs:ShowQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume qos unset	openstackclient.volume.v2.qos_specs:UnsetQos	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume revert	openstackclient.volume.v3.volume:VolumeRevertToSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume service list	openstackclient.volume.v3.service:ListService	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume service set	openstackclient.volume.v2.service:SetService	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume set	openstackclient.volume.v3.volume:SetVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume show	openstackclient.volume.v3.volume:ShowVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume snapshot create	openstackclient.volume.v2.volume_snapshot:CreateVolumeSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume snapshot delete	openstackclient.volume.v3.volume_snapshot:DeleteVolumeSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume snapshot list	openstackclient.volume.v2.volume_snapshot:ListVolumeSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume snapshot set	openstackclient.volume.v2.volume_snapshot:SetVolumeSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume snapshot show	openstackclient.volume.v2.volume_snapshot:ShowVolumeSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume snapshot unset	openstackclient.volume.v2.volume_snapshot:UnsetVolumeSnapshot	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume summary	openstackclient.volume.v3.volume:VolumeSummary	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume transfer request accept	openstackclient.volume.v3.volume_transfer_request:AcceptTransferRequest	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume transfer request create	openstackclient.volume.v3.volume_transfer_request:CreateTransferRequest	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume transfer request delete	openstackclient.volume.v3.volume_transfer_request:DeleteTransferRequest	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume transfer request list	openstackclient.volume.v3.volume_transfer_request:ListTransferRequest	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume transfer request show	openstackclient.volume.v3.volume_transfer_request:ShowTransferRequest	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume type create	openstackclient.volume.v3.volume_type:CreateVolumeType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume type delete	openstackclient.volume.v3.volume_type:DeleteVolumeType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume type list	openstackclient.volume.v3.volume_type:ListVolumeType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume type set	openstackclient.volume.v3.volume_type:SetVolumeType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume type show	openstackclient.volume.v3.volume_type:ShowVolumeType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume type unset	openstackclient.volume.v3.volume_type:UnsetVolumeType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.volume.v3	openstack volume unset	openstackclient.volume.v3.volume:UnsetVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize action list	watcherclient.v1.action_shell:ListAction	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L63
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize action show	watcherclient.v1.action_shell:ShowAction	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L62
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize actionplan cancel	watcherclient.v1.action_plan_shell:CancelActionPlan	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L60
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize actionplan delete	watcherclient.v1.action_plan_shell:DeleteActionPlan	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L56
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize actionplan list	watcherclient.v1.action_plan_shell:ListActionPlan	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L57
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize actionplan show	watcherclient.v1.action_plan_shell:ShowActionPlan	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L55
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize actionplan start	watcherclient.v1.action_plan_shell:StartActionPlan	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L59
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize actionplan update	watcherclient.v1.action_plan_shell:UpdateActionPlan	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L58
python-watcherclient	4.8.0	OSC	openstack.infra_optim.v1	openstack optimize audit create	watcherclient.v1.audit_shell:CreateAudit	https://github.com/openstack/python-watcherclient/blob/4.8.0/setup.cfg#L51
